Title,Description,Deadline,D_day,Area,Category,Education,EmploymentType,Field1,Field2,Company,JobPost,CollectDate
[네오펙트] 컨텐츠 에디터(영어 필수),채용공고 상세,20201124,48,경기 성남시 수정구,경력무관,대졸↑,정규직·계약직,,,(주)네오펙트,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38832772&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
"MES관리, 스마트 공장고도화 작업,  데이터관리 직원모집","채용공고 상세MES관리, 스마트 공장고도화 작업,  데이터관리 직원모집주철관 제조업업종의 관이음쇠,밸브 제조사업을 하는 중소기업,  병역특례 인증업체기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 무관MES관리 스마트 공장고도화 작업  데이터관리연구소, 생산부 2명담당업무ㆍMES관리 및 스마트공장 고도화지원자격ㆍ경력 : 신입/경력 (년수무관)(팀원급, 면접 후 결정)            ㆍ기타 필수 사항        우대사항ㆍ공학계열, 컴퓨터/시스템공학, 기계/자동차/조선공학근무조건ㆍ근무형태:정규직(수습기간)-3개월, 계약직(정규직 전환가능)-6개월ㆍ근무일시:주 5일(월~금) 월화목금:09:00~19:00 수:09:00~17:00ㆍ급여:회사내규에 따름(경력에 따라 면접 후 결정)ㆍ근무지역:(50877) 경남 김해시 서부로1499번길 113-79전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 23일 (수) 16시  ~ 2020년 11월 22일 (일) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201122,46,경남 김해시,경력무관,대졸↑,정규직·계약직,,,(주)하이스텐,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38822525&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
웹개발자 (경력) 채용합니다,"채용공고 상세웹개발자 (경력) 채용합니다2000년 05월 19일에 설립된 시스템 소프트웨어 개발 및 공급업업종의 소프트웨어(원라인원격지원) 개발,공급,자문,온라인정보제공(전자상거래),연구개발/통신기기,방송장비 제조사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 무관웹  프로그램 개발자기술연구소 1명담당업무ㆍ당사 서비스 홈페이지 유지보수 , webRTC를 이용한 영상통화 프로그램 개발 , 기타 웹 서비스 개발ㆍ필요기술 : PHP , HTML  , Python  ,  javascript(Vue.js)  ,  Node.js 지원자격ㆍ경력 : 경력 3년 ~ 10년            ㆍ기타 필수 사항        우대사항ㆍ해당직무 근무경험근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:면접후 결정ㆍ근무지역:(152-050) 서울 구로구 구로동 222-31 G+코오롱디지털타워 407호 - 서울 2호선 구로디지털단지 에서 500m 이내전형절차 서류전형 면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 5일 (월) 16시  ~ 2020년 12월 4일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201204,58,서울 구로구,경력 3~10년,대졸↑,정규직,,,(주)코이노,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38862464&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
리더스시스템즈 영업지원 신입/경력 모집,"채용공고 상세리더스시스템즈 영업지원 신입/경력 모집2003년 03월 04일에 설립된 기타 주변기기 제조업업종의 주변기기(고성능GPU서버, 그래픽카드),컴퓨터,낚시용품 제조,도매,무역/의류,잡화 도매/소프트웨어개발사업을 하는 중소기업,  주식회사,  수출입 기업 입니다.모집부문 및 상세내용자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 22세~35세/무관영업지원영업부 0명담당업무ㆍ영업지원지원자격ㆍ경력 : 무관 (신입도 지원 가능)(사원급)            ㆍ기타 필수 사항        우대사항ㆍTOEIC 700급(점) 이상ㆍ인근거주자, 해당직무 근무경험근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 근무시간 09시~18시. 점심 12시~13시.ㆍ급여:회사내규에 따름ㆍ근무지역:(07217) 서울 영등포구 당산로41길 11 당산 SK V1 center - 서울 9호선 당산 에서 500m 이내전형절차 서류전형 1차면접 임원면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 11일 (금) 17시 ~ 2020년 11월 10일 (화) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:사람인 이력서최종합격 후 신분증, 주민등록등본, 자격증 사본, 최종학력 졸업증명서.유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201110,34,서울 영등포구,경력무관,초대졸↑,정규직,,,[주]리더스시스템즈,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38764803&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
해외영업 정규직 채용,"채용공고 상세해외영업 정규직 채용2007년 11월 22일에 설립된 응용 소프트웨어 개발 및 공급업업종의 소프트웨어 개발,공급,온라인정보제공/방송,음향,영상장비,컴퓨터,주변기기 제조/부동산 임대사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관정품인증 서비스 해외 영업 인재채용운영본부 / 해외영업팀 00명담당업무ㆍ해외 거래처 발굴, 신규 모바일 서비스 기획지원자격ㆍ경력 : 무관 (신입도 지원 가능)            ㆍ기타 필수 사항        우대사항ㆍ영어능통자, 중국어 가능자, 통계분석능숙자, 운전가능자근무조건ㆍ근무형태:정규직(수습기간)-3개월, 인턴직(정규직 전환가능)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:2,400~2,600만원ㆍ근무지역:(133-833) 서울 성동구 성수2가3동 284-55 SK V1타워 409~412호 - 서울 2호선 성수 에서 500m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 8월 13일 (목) 13시  ~ 2020년 10월 12일 (월) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:이력서. 졸업증명서. 성적증명서. 기타 본인이 제출하고자 하는 추가 서류유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201012,5,,,,,,,(주)씨케이앤비,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38610561&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
기업부설연구소 정부 R&D 작성 및 수행 연구원을 채용합니다.,"채용공고 상세기업부설연구소 정부 R&D 작성 및 수행 연구원을 채용합니다.2001년 01월 17일에 설립된 배관 및 냉ㆍ난방 공사업업종의 정보통신공사업사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관정부 R&D 사업계획서 작성 및 수행 연구원 모집기술연구소 2명담당업무ㆍ사업계획서 작성 및 수행, R&D 진행관리지원자격ㆍ경력 : 무관 (신입도 지원 가능)(연구원, 주임연구원급)            ㆍ기타 필수 사항        우대사항ㆍ해당직무 근무경험, 문서작성 우수자근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:2,600~2,800만원ㆍ근무지역:(500-190) 광주 북구 연제동 1080번지 엔에이치네트웍스 광주지점전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 28일 (월) 15시  ~ 2020년 11월 27일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201127,51,,,,,,,엔에이치네트웍스(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38840951&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
"PCB설계,  ARTWORK 모집(정규직)","채용공고 상세PCB설계,  ARTWORK 모집(정규직)2004년 06월 02일에 설립된 다이오드, 트랜지스터 및 유사 반도체소자 제조업업종의 반도체,FPD검사용 Probe Card,TFT부품 제조,도매,무역사업을 하는 중소기업,  주식회사,  수출입 기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관PCB설계팀설계PCB설계팀 2명담당업무ㆍPCB설계팀,설계지원자격ㆍ경력 : 신입/경력 (년수무관)(팀원급)            ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:면접후 결정ㆍ근무지역:(435-733) 경기 군포시 당정동 군포아이티밸리 A동 2602호전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 7일 (월) 16시  ~ 2020년 11월 6일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201106,30,경기 군포시,경력무관,학력무관,정규직,,,(주)유니밴스,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38737889&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
신입/경력 Java·/JSP/Spring 개발자 채용,"채용공고 상세신입/경력 Java·/JSP/Spring 개발자 채용1999년 05월 19일에 설립된 응용 소프트웨어 개발 및 공급업업종의 소프트웨어(사이버교육솔루션(액티브튜터,액티브튜터라이브),SI,음성화상모듈,비디어메일,수퍼팝업) 개발,공급사업을 하는 중소기업,  수출입 기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관솔루션 개발시스템 개발팀, 기획팀 3명담당업무ㆍJSP/JAVA/Spring 개발, 웹기획지원자격ㆍ경력 : 신입/경력 (년수무관)            ㆍ기타 필수 사항        우대사항ㆍ컴퓨터/시스템공학, 수학/통계학ㆍ정보처리기사ㆍ공모전 입상자, 컴퓨터활용능력 우수, 인근거주자, 해당직무 알바경험, 해당직무 근무경험, 문서작성 우수자, 이러닝 프로젝트 수행자 우대근무조건ㆍ근무형태:정규직(신입 수습기간 3개월)ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:2,800~3,000만원(신입 초봉 / 경력직은 별도 협의)ㆍ근무지역:(13814) 경기 과천시 뒷골1로 24 우림빌딩 204호 - 서울 4호선 선바위 에서 500m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 2일 (수) 16시  ~ 2020년 11월 1일 (일) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:이력서, 자기소개서유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201101,25,,,,,,,(주)포씨소프트,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38715360&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
스토리텔링 콘텐츠 기획운영자 모집,"채용공고 상세스토리텔링 콘텐츠 기획운영자 모집2000년 04월 04일에 설립된 시스템 소프트웨어 개발 및 공급업업종의 멀티미디어 하드웨어 및 소프트웨어개발,전대업,컴퓨터 프로그래밍,비디오물,전자제품 및 통신기기 개발,광고대행, 인터넷,전시,컨벤션 및 행사대행업,산업디자사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관스토리텔링기획자IMC전략기획본부 00명담당업무ㆍ온라인 콘텐츠 기획 제작 운영지원자격ㆍ경력 : 신입/경력 2년 이상            ㆍ기타 필수 사항        우대사항ㆍ어학계열, 인문과학계열, 문예창작과, 국어국문학, 광고홍보학ㆍ해당직무 근무경험, 문서작성 우수자근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금)ㆍ급여:면접후 결정ㆍ근무지역:(04798) 서울 성동구 성수이로22길 37 성수동 아크벨리(성수동2가) - 서울 2호선 성수 에서 500m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 8월 10일 (월) 13시 ~ 2020년 10월 9일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:이력서, 자기소개서,희망연봉 꼭 기재해 주세요.유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201009,2,서울 성동구,신입·경력,초대졸↑,정규직,,,(주)써스포,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38588782&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[잉글랜더코리아]온라인 쇼핑몰 사무보조(상품등록 및 관리)모집,채용공고 상세,20201018,11,서울 강남구,신입·경력,고졸↑,정규직,,,(주)잉글랜더코리아,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38827166&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[경력직] 고객 데이터 분석 전문가 모집,"채용공고 상세[경력직] 고객 데이터 분석 전문가 모집2006년 10월 13일에 설립된 데이터베이스 및 온라인정보 제공업업종의 온라인정보제공사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 무관고객 데이터 분석(Data Scientist)마케팅팀 0명담당업무ㆍ고객 데이터 분석 업무 수행지원자격ㆍ경력 : 경력 3년 이상            ㆍ기타 필수 사항        - 대졸이상 통계학 관련 전공자- 데이터 분석가 역할 수행 경력 3년 이상- 고객 데이터 분석 경험 보유(고객 구매이력, 행동 데이터 등 고객 기반 데이터 분석)- R, SAS, Python, SQL 활용 가능자- ML/DL 경험자 우대- 통계학 박사학위 소지자 우대우대사항고객 데이터 분석 오퍼링(Data Scientist)마케팅팀 0명담당업무ㆍ고객 데이터를 이용하여 분석할 수 있는 오퍼링 개발 -> 고객행동/패턴(멤버쉽, 구매정보 등), 스마트홈(홈loT, 스마트가전), 매장운영, 고객 데이터를 활용한 파일롯 진행지원자격ㆍ경력 : 경력 5년 이상ㆍ기타 필수 사항         - 대졸이상 통계학 관련 전공자- 데이터 분석가 역할 수행 경력 5년 이상- 카드/맴버쉽/온라인몰/유통매장 관련 산업에서 분석과제 진행 및 기획 5년 이상 경험자- 소셜 판매, 인터넷 검색 포털, 맴버쉽 관련 업체에서 분석 관련 과제 발굴 및 리딩 겸험자- 고객 데이터를 이용한 5건 이상의 과제 리딩 경험자- R/Python을 이용한 Data Analysis Process 수행 가능자(데이터 추출, 핸들링, EDA, Statistical Analysis, Data Mining, Report, Deployment 등 일련의 분석 모델 개발 프로젝트 수행)- 통계학 박사학위 소지자 우대근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:면접후 결정ㆍ근무지역:(47875) 부산 동래구 여고로 1 (사직동, 삼주빌딩 8층)(사직동) - 부산 3호선 사직 에서 500m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 28일 (월) 10시  ~ 2020년 11월 27일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:이력서(사진 必), 자기소개서 제출 바랍니다.유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201127,51,부산 동래구,경력3년↑,대졸↑,정규직,,,(주)삼주,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38838657&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
빗썸 마케팅실 경력직 채용,"채용공고 상세 ​ 모집부문 / 자격요건 모집분야 담당업무 자격요건 / 우대사항브랜드 디자인- 브랜드 디자인 가이드 수립- 브랜딩, 브랜드 전략 및 컨셉 기획- 외부 커뮤니케이션 비주얼 가이드- 컨텐츠 디자인 가이드 및 디자인- 대행사 발굴 및 관리[자격요건]- 경력 7년 이상 과/차장급- 브랜드 초기 단계부터 기획, 구축 경험자- 그래픽 툴 활용 능통- 유연한 사고 및 원활한 소통 역량 보유- 자기주도적인 업무 수행 능력 보유자[우대사항]- 가상자산 시장에 관심이 있는 사람- 성공 사례가 축적된 포트폴리오 컨텐츠 마케팅- Owned 미디어 운영/컨텐츠 기획- 외부 커뮤니케이션 메시지 관리- 온/오프라인 커뮤니케이션 툴 활용/기획- 컨텐츠 별 미디어믹스 플랜- 대행사 업무 관리[자격요건]- 경력 6년 이상 대리/과장급- 온라인 컨텐츠 마케팅 4년 이상 경험- 다양한 Owned 미디어 운영 경험- 소셜 마케팅 및 유관 컨텐츠 개발 경험- 유연한 사고 및 원활한 소통 역량 보유- 자기주도적인 업무 수행 능력 보유자[우대사항]- 가상자산 시장에 관심이 있는 사람근무조건 / 환경근무형태정규직근무요일/시간주 5일(월~금)근무지역서울 - 강남구급여회사내규에 따름회사주소서울 강남구 테헤란로 124, 삼원타워 15F인근전철서울 2호선 역삼역에서 1km 이내접수기간 / 방법접수기간2020년 9월 8일 (화) 13시  ~ 2020년 11월 2일 (월) 24시이력서양식사람인 온라인 이력서접수방법사람인 입사지원기타 유의사항입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.",20201102,26,서울 강남구,경력6년↑,학력무관,정규직,,,(주)빗썸코리아,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38743248&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[안리쓰코퍼레이션] 기술지원그룹 프로토콜팀 신입인재 모집,"채용공고 상세[안리쓰코퍼레이션] 기술지원그룹 프로토콜팀 신입인재 모집 채용1996년 03월 27일에 설립된 통신ㆍ방송장비 및 부품 도매업업종의 통신장비(통신용 계측장비),측정기,과학실험기자재 도소매,오퍼(무역대리),수리사업을 하는 중소기업,  외국 법인기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 무관[안리쓰코퍼레이션]기술지원그룹 프로토콜팀 신입인재 모집기술지원그룹 프로토콜팀 0명담당업무ㆍ통신 및 안테나 장비관련 기술지원 / 교육 / 솔루션 프로그램개발지원자격ㆍ경력 : 신입 (사원, 팀원급)            ㆍ기타 필수 사항        우대사항ㆍ공학계열, 전기/전자공학, 컴퓨터/시스템공학 전공자 우대ㆍProtocol관련 근무자 & 통신 관련 지식 보유자 우대ㆍ기지국/휴대폰 개발 관련 지식 보유자 우대ㆍ인증장비(PTCRB), 또는 사업자 인증 유경험자, ㆍPrograming language 사용자 우대 (C, C#)ㆍ이동통신 계측장비관련 유관경력 및 인턴 유경험자ㆍ영어 사용 가능자, 영어 능통자ㆍ커뮤니케이션 스킬 우수자ㆍ인근거주자, 운전가능자근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금, 시차출퇴근제)ㆍ급여:회사내규에 따름ㆍ근무지역:(463-400) 경기 성남시 분당구 삼평동 681 H스퀘어 N동 5층 - 경강선 판교 에서 1km 이내전형절차 서류전형 1차 실무면접 2차 임원면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 23일 (수) 13시  ~ 2020년 11월 22일 (일) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201122,46,경기 성남시 분당구,신입,대졸↑,정규직,,,안리쓰코퍼레이션(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38821030&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
서버 엔지니어·네트워크·보안 정규직 채용 공고 (경력),"채용공고 상세서버 엔지니어·네트워크·보안 정규직 채용 공고 (경력)2002년 12월 27일에 설립된 영화, 비디오물 및 방송프로그램 배급업업종의 영화배급,국내외투자,투자컨설팅/부동산 전대/무역,무역중개사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관서버 엔지니어 2명담당업무ㆍJava / 스프링 / 하이버네이트, AWS / API 서버 개발, My-SQL 경험 or 흥미 있는자지원자격ㆍ경력 : 무관 (신입도 지원 가능)            ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금) 탄력근무제ㆍ급여:4,000~5,000만원(4,000만원 이상)ㆍ근무지역:(42829) 대구 달서구 갈밭남로 상세주소는 추후 안내(대곡동, 대구대곡수목원제일풍경채)전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 16일 (수) 10시  ~ 2020년 11월 15일 (일) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201115,39,,,,,,,(주)블룸즈베리리소시스리미티드,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38785382&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
2020년 하반기 보안 SW(소프트웨어)/유지보수(AS) 모집 공고,"채용공고 상세2020년 하반기 보안 SW(소프트웨어)/유지보수(AS) 모집 공고1999년 06월 11일에 설립된 시스템 소프트웨어 개발 및 공급업업종의 컴퓨터소프트웨어 개발,판매,인터넷및정보통신,시스템통합구축/컴퓨터,주변기기 도소매사업을 하는 중소기업,  외국인 투자기업,  병역특례 인증업체기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관PC보안솔루션 기술지원/프로젝트 관리DLP사업본부>기술지원부 0명담당업무ㆍ내부정보유출방지 솔루션 관련 기술지원 및 프로젝트 수행지원자격ㆍ경력 : 신입/경력 10년 이하(사원, 과장, 팀원급)            ㆍ기타 필수 사항        우대사항ㆍ컴퓨터/시스템공학ㆍ정보처리기사근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:3,000~3,200만원(별도협의)ㆍ근무지역:(465-010) 경기 하남시 덕풍동 762번지 아이테코지식산업센터 953호전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 5일 (월) 08시 ~ 2020년 12월 4일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201204,58,경기 하남시,신입·경력,초대졸↑,정규직,,,킹스정보통신,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38853588&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[정규직] JAVA 개발 신입/경력 사원 채용,"채용공고 상세[정규직] JAVA 개발 신입/경력 사원 채용2003년 05월 19일에 설립된 응용 소프트웨어 개발 및 공급업업종의 소프트웨어 개발,시스템통합업,H/W,전자상거래사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관JAVA 신입/경력 개발자 채용 00명담당업무- Java 개발- Data Interface 개발- Server Logic 개발- 자사 솔루션을 활용한 프로젝트 수행- DB배치 개발(Stored Procedure)- 프로젝트개발 또는 유지보수지원자격- 학력 : 초대졸이상- 경력 : 신입/경력(3년 이상)우대사항- Java 1.8 이상에서 제공하는 API 사용 경험자- 비동기 쓰레드 프로그래밍(RxJava 등) 및 ORM 프로그래밍(JPA 등) 경험자- Spring MVC framework 이외의 프레임워크 사용 경험자(Spring Batch, Spring Integration, 메시징 기반 오픈소스 등)- 대한민국 전자정부 프레임워크 경험자- 디자인패턴 및 UML 능통자- 컴퓨터 관련학과 전공자우대사항근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:면접후 결정ㆍ근무지역:(07327) 서울 영등포구 여의나루로 71 (여의도동,동화빌딩16층)(여의도동) - 서울 5호선 여의도 에서 500m 이내전형절차 서류전형 1차면접 2차면접 연봉인터뷰 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 10일 (목) 16시  ~ 채용시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",채용시,999,서울 영등포구,신입·경력,초대졸↑,정규직,,,(주)퀸텟시스템즈,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38758070&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
